tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.770e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885085	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-3.708e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.769e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885086	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-3.962e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.785e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885087	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-4.231e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.821e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885088	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-4.519e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.814e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885089	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-4.832e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.853e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885090	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-5.159e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.850e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885091	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-5.515e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.827e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885092	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-5.890e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.838e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885093	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-6.292e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.894e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885094	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-6.721e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.814e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885095	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-7.180e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.880e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885096	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-7.672e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.814e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885097	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-8.195e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.875e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885098	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-8.756e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.838e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-21885099	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-9.350e-1														
											IRM-VSM3-LP-BCR-BF-218850						IRM-VSM3													-6.853e-3																												NED2-8cIRM-VSM3-LP-BCR-BF-218850100	LP-BCR-BF	g					NED2-8c	300					2020:01:06:11:41:00.00					-9.989e-1														
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0188512354679803		0.9812937														0										10.01318		NED18-2c-LP-FC-DC-13025-0-0	LP-FC	g					NED18-2c	u					2020:01:06:21:12:37.36																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0186037280788177		0.9808056														0										15.59938		NED18-2c-LP-FC-DC-13025-0-1	LP-FC	g					NED18-2c	u					2020:01:06:21:14:00.346																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0170502857142857		0.9810171														0										20.52562		NED18-2c-LP-FC-DC-13025-0-2	LP-FC	g					NED18-2c	u					2020:01:06:21:15:00.196																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0157275389162562		0.9810411														0										25.61752		NED18-2c-LP-FC-DC-13025-0-3	LP-FC	g					NED18-2c	u					2020:01:06:21:16:01.506																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0146161339901478		0.9807312														0										30.54326		NED18-2c-LP-FC-DC-13025-0-4	LP-FC	g					NED18-2c	u					2020:01:06:21:17:00.776																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0133888197044335		0.9810219														0										35.56581		NED18-2c-LP-FC-DC-13025-0-5	LP-FC	g					NED18-2c	u					2020:01:06:21:18:02.556																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0121363034482759		0.9808902														0										40.5793		NED18-2c-LP-FC-DC-13025-0-6	LP-FC	g					NED18-2c	u					2020:01:06:21:19:03.336																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0107651980295566		0.9809298														0										46.51211		NED18-2c-LP-FC-DC-13025-0-7	LP-FC	g					NED18-2c	u					2020:01:06:21:20:15.16																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0100824472906404		0.9807711														0										50.55042		NED18-2c-LP-FC-DC-13025-0-8	LP-FC	g					NED18-2c	u					2020:01:06:21:21:03.576																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00952095763546798		0.9807897														0										55.64771		NED18-2c-LP-FC-DC-13025-0-9	LP-FC	g					NED18-2c	u					2020:01:06:21:22:05.216																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00918266798029557		0.9803639														0										60.49242		NED18-2c-LP-FC-DC-13025-0-10	LP-FC	g					NED18-2c	u					2020:01:06:21:23:03.826																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00888025615763547		0.9806039														0										65.48232		NED18-2c-LP-FC-DC-13025-0-11	LP-FC	g					NED18-2c	u					2020:01:06:21:24:03.307																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00858374384236453		0.9809044														0										70.56132		NED18-2c-LP-FC-DC-13025-0-12	LP-FC	g					NED18-2c	u					2020:01:06:21:25:03.997																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00829229556650246		0.9808033														0										75.47551		NED18-2c-LP-FC-DC-13025-0-13	LP-FC	g					NED18-2c	u					2020:01:06:21:26:02.887																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00796457931034483		0.9807926														0										80.56403		NED18-2c-LP-FC-DC-13025-0-14	LP-FC	g					NED18-2c	u					2020:01:06:21:27:02.787																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00757961773399015		0.9811282														0										85.5583		NED18-2c-LP-FC-DC-13025-0-15	LP-FC	g					NED18-2c	u					2020:01:06:21:28:02.727																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00714375960591133		0.9806031														0										90.50928		NED18-2c-LP-FC-DC-13025-0-16	LP-FC	g					NED18-2c	u					2020:01:06:21:29:02.507																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00661826600985222		0.9808705														0										95.53156		NED18-2c-LP-FC-DC-13025-0-17	LP-FC	g					NED18-2c	u					2020:01:06:21:30:02.87																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00602249458128079		0.9809119														0										100.6605		NED18-2c-LP-FC-DC-13025-0-18	LP-FC	g					NED18-2c	u					2020:01:06:21:31:02.357																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00527291822660098		0.9804117														0										106.6001		NED18-2c-LP-FC-DC-13025-0-19	LP-FC	g					NED18-2c	u					2020:01:06:21:32:14.47																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00478863842364532		0.980249														0										110.5326		NED18-2c-LP-FC-DC-13025-0-20	LP-FC	g					NED18-2c	u					2020:01:06:21:33:01.417																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00419986995073892		0.9810484														0										115.6716		NED18-2c-LP-FC-DC-13025-0-21	LP-FC	g					NED18-2c	u					2020:01:06:21:34:01.977																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00369078108374384		0.980947														0										120.5949		NED18-2c-LP-FC-DC-13025-0-22	LP-FC	g					NED18-2c	u					2020:01:06:21:35:00.988																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00329029320197044		0.9810996														0										125.5747		NED18-2c-LP-FC-DC-13025-0-23	LP-FC	g					NED18-2c	u					2020:01:06:21:36:00.738																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00299498049261084		0.9820706														0										130.5346		NED18-2c-LP-FC-DC-13025-0-24	LP-FC	g					NED18-2c	u					2020:01:06:21:37:00.778																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00277562561576355		0.9813973														0										135.6187		NED18-2c-LP-FC-DC-13025-0-25	LP-FC	g					NED18-2c	u					2020:01:06:21:38:00.608																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00255981832512315		0.9815319														0										141.5759		NED18-2c-LP-FC-DC-13025-0-26	LP-FC	g					NED18-2c	u					2020:01:06:21:39:12.448																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00244219310344828		0.9816948														0										145.5673		NED18-2c-LP-FC-DC-13025-0-27	LP-FC	g					NED18-2c	u					2020:01:06:21:40:00.188																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0023234963546798		0.9812177														0										150.5356		NED18-2c-LP-FC-DC-13025-0-28	LP-FC	g					NED18-2c	u					2020:01:06:21:40:59.548																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00221936748768473		0.9812822														0										155.5558		NED18-2c-LP-FC-DC-13025-0-29	LP-FC	g					NED18-2c	u					2020:01:06:21:41:59.888																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00213414344827586		0.9825132														0										160.6411		NED18-2c-LP-FC-DC-13025-0-30	LP-FC	g					NED18-2c	u					2020:01:06:21:43:00.738																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00207003743842365		0.9816401														0										165.5773		NED18-2c-LP-FC-DC-13025-0-31	LP-FC	g					NED18-2c	u					2020:01:06:21:43:59.708																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00201231093596059		0.9818447														0										170.5411		NED18-2c-LP-FC-DC-13025-0-32	LP-FC	g					NED18-2c	u					2020:01:06:21:44:59.678																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00196450837438424		0.9815397														0										175.5788		NED18-2c-LP-FC-DC-13025-0-33	LP-FC	g					NED18-2c	u					2020:01:06:21:45:59.788																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00192474916256158		0.9811782														0										180.529		NED18-2c-LP-FC-DC-13025-0-34	LP-FC	g					NED18-2c	u					2020:01:06:21:46:59.589																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00188685556650246		0.9818393														0										185.5589		NED18-2c-LP-FC-DC-13025-0-35	LP-FC	g					NED18-2c	u					2020:01:06:21:47:59.99																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00185042088669951		0.9824648														0										190.5625		NED18-2c-LP-FC-DC-13025-0-36	LP-FC	g					NED18-2c	u					2020:01:06:21:48:59.759																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00182358541871921		0.9819034														0										195.6148		NED18-2c-LP-FC-DC-13025-0-37	LP-FC	g					NED18-2c	u					2020:01:06:21:49:59.479																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00179533911330049		0.9819995														0										200.5496		NED18-2c-LP-FC-DC-13025-0-38	LP-FC	g					NED18-2c	u					2020:01:06:21:50:58.569																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00177022699507389		0.9826539														0										205.4866		NED18-2c-LP-FC-DC-13025-0-39	LP-FC	g					NED18-2c	u					2020:01:06:21:51:58.369																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00174683231527094		0.9816203														0										210.4723		NED18-2c-LP-FC-DC-13025-0-40	LP-FC	g					NED18-2c	u					2020:01:06:21:52:58.249																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00172502147783251		0.981507														0										215.4731		NED18-2c-LP-FC-DC-13025-0-41	LP-FC	g					NED18-2c	u					2020:01:06:21:53:58.299																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00170251507389163		0.9820809														0										220.5656		NED18-2c-LP-FC-DC-13025-0-42	LP-FC	g					NED18-2c	u					2020:01:06:21:54:59.129																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00168526896551724		0.9820637														0										225.5222		NED18-2c-LP-FC-DC-13025-0-43	LP-FC	g					NED18-2c	u					2020:01:06:21:55:58.199																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00166677477832512		0.982134														0										230.4682		NED18-2c-LP-FC-DC-13025-0-44	LP-FC	g					NED18-2c	u					2020:01:06:21:56:57.969																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00164936157635468		0.9826429														0										235.5446		NED18-2c-LP-FC-DC-13025-0-45	LP-FC	g					NED18-2c	u					2020:01:06:21:57:58.829																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.0016340839408867		0.9820978														0										240.5041		NED18-2c-LP-FC-DC-13025-0-46	LP-FC	g					NED18-2c	u					2020:01:06:21:58:57.980																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00161967290640394		0.9817222														0										245.4663		NED18-2c-LP-FC-DC-13025-0-47	LP-FC	g					NED18-2c	u					2020:01:06:21:59:57.340																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00160519684729064		0.9825189														0										250.5905		NED18-2c-LP-FC-DC-13025-0-48	LP-FC	g					NED18-2c	u					2020:01:06:22:00:59.270																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00159300334975369		0.9823608														0										255.5125		NED18-2c-LP-FC-DC-13025-0-49	LP-FC	g					NED18-2c	u					2020:01:06:22:01:58.160																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00157973083743842		0.9824743														0										260.4808		NED18-2c-LP-FC-DC-13025-0-50	LP-FC	g					NED18-2c	u					2020:01:06:22:02:57.670																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00156562876847291		0.982471														0										265.6524		NED18-2c-LP-FC-DC-13025-0-51	LP-FC	g					NED18-2c	u					2020:01:06:22:03:59.780																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00155418206896552		0.9823884														0										270.4836		NED18-2c-LP-FC-DC-13025-0-52	LP-FC	g					NED18-2c	u					2020:01:06:22:04:57.210																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00154222935960591		0.981694														0										275.5649		NED18-2c-LP-FC-DC-13025-0-53	LP-FC	g					NED18-2c	u					2020:01:06:22:05:58.520																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00153008748768473		0.9824116														0										280.647		NED18-2c-LP-FC-DC-13025-0-54	LP-FC	g					NED18-2c	u					2020:01:06:22:06:58.870																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00151912433497537		0.9822901														0										285.5625		NED18-2c-LP-FC-DC-13025-0-55	LP-FC	g					NED18-2c	u					2020:01:06:22:07:58.20																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00150674916256158		0.9826428														0										290.499		NED18-2c-LP-FC-DC-13025-0-56	LP-FC	g					NED18-2c	u					2020:01:06:22:08:58.170																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00149620137931034		0.9828435														0										295.652		NED18-2c-LP-FC-DC-13025-0-57	LP-FC	g					NED18-2c	u					2020:01:06:22:09:58.970																			
											NED18-2c-LP-FC-DC-13025						IRM-BigRed													0.00147930088669951		0.9826507														0										300.0265		NED18-2c-LP-FC-DC-13025-0-58	LP-FC	g					NED18-2c	u					2020:01:06:22:15:31.981																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0191728472906404		0.9818217														0										9.991568		NED18-2c-LP-ZFC-DC-13025-1-0	LP-ZFC	g					NED18-2c	u					2020:01:06:23:39:18.618																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0187779940886699		0.9813871														0										15.57353		NED18-2c-LP-ZFC-DC-13025-1-1	LP-ZFC	g					NED18-2c	u					2020:01:06:23:40:40.978																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0175715822660099		0.9814526														0										20.53902		NED18-2c-LP-ZFC-DC-13025-1-2	LP-ZFC	g					NED18-2c	u					2020:01:06:23:41:40.578																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.01666920591133		0.9816182														0										25.59192		NED18-2c-LP-ZFC-DC-13025-1-3	LP-ZFC	g					NED18-2c	u					2020:01:06:23:42:42.58																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0158822738916256		0.9814772														0										30.5229		NED18-2c-LP-ZFC-DC-13025-1-4	LP-ZFC	g					NED18-2c	u					2020:01:06:23:43:41.788																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0148209261083744		0.9815037														0										35.58424		NED18-2c-LP-ZFC-DC-13025-1-5	LP-ZFC	g					NED18-2c	u					2020:01:06:23:44:43.668																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0132362009852217		0.9816284														0										40.59194		NED18-2c-LP-ZFC-DC-13025-1-6	LP-ZFC	g					NED18-2c	u					2020:01:06:23:45:44.38																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0114054226600985		0.9806328														0										45.58417		NED18-2c-LP-ZFC-DC-13025-1-7	LP-ZFC	g					NED18-2c	u					2020:01:06:23:46:45.09																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00992119408866995		0.9810225														0										51.68184		NED18-2c-LP-ZFC-DC-13025-1-8	LP-ZFC	g					NED18-2c	u					2020:01:06:23:47:58.499																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00946537142857143		0.981108														0										55.53374		NED18-2c-LP-ZFC-DC-13025-1-9	LP-ZFC	g					NED18-2c	u					2020:01:06:23:48:44.209																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0091216		0.9805413														0										60.60981		NED18-2c-LP-ZFC-DC-13025-1-10	LP-ZFC	g					NED18-2c	u					2020:01:06:23:49:45.489																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00886613990147783		0.9811148														0										65.50082		NED18-2c-LP-ZFC-DC-13025-1-11	LP-ZFC	g					NED18-2c	u					2020:01:06:23:50:44.219																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00861329261083744		0.9813082														0										70.62904		NED18-2c-LP-ZFC-DC-13025-1-12	LP-ZFC	g					NED18-2c	u					2020:01:06:23:51:45.109																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00836685320197044		0.9808571														0										75.57212		NED18-2c-LP-ZFC-DC-13025-1-13	LP-ZFC	g					NED18-2c	u					2020:01:06:23:52:44.259																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00807787980295566		0.9814163														0										80.54212		NED18-2c-LP-ZFC-DC-13025-1-14	LP-ZFC	g					NED18-2c	u					2020:01:06:23:53:43.659																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0077248236453202		0.9818081														0										85.67235		NED18-2c-LP-ZFC-DC-13025-1-15	LP-ZFC	g					NED18-2c	u					2020:01:06:23:54:44.699																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00731525123152709		0.9810527														0										90.49979		NED18-2c-LP-ZFC-DC-13025-1-16	LP-ZFC	g					NED18-2c	u					2020:01:06:23:55:43.499																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00680784630541872		0.9814765														0										95.55402		NED18-2c-LP-ZFC-DC-13025-1-17	LP-ZFC	g					NED18-2c	u					2020:01:06:23:56:43.39																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00622592315270936		0.9812832														0										100.5564		NED18-2c-LP-ZFC-DC-13025-1-18	LP-ZFC	g					NED18-2c	u					2020:01:06:23:57:42.929																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00562547783251231		0.9807549														0										105.5227		NED18-2c-LP-ZFC-DC-13025-1-19	LP-ZFC	g					NED18-2c	u					2020:01:06:23:58:42.870																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00490254187192118		0.9813086														0										111.5561		NED18-2c-LP-ZFC-DC-13025-1-20	LP-ZFC	g					NED18-2c	u					2020:01:06:23:59:55.270																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00446651428571428		0.9816326														0										115.6055		NED18-2c-LP-ZFC-DC-13025-1-21	LP-ZFC	g					NED18-2c	u					2020:01:07:00:00:43.830																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00400473300492611		0.9806501														0										120.5521		NED18-2c-LP-ZFC-DC-13025-1-22	LP-ZFC	g					NED18-2c	u					2020:01:07:00:01:41.660																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00363050285714286		0.9814882														0										125.664		NED18-2c-LP-ZFC-DC-13025-1-23	LP-ZFC	g					NED18-2c	u					2020:01:07:00:02:42.890																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00337104472906404		0.9819143														0										130.5773		NED18-2c-LP-ZFC-DC-13025-1-24	LP-ZFC	g					NED18-2c	u					2020:01:07:00:03:41.770																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00316905655172414		0.98151														0										135.5561		NED18-2c-LP-ZFC-DC-13025-1-25	LP-ZFC	g					NED18-2c	u					2020:01:07:00:04:41.570																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00300657261083744		0.9816569														0										140.481		NED18-2c-LP-ZFC-DC-13025-1-26	LP-ZFC	g					NED18-2c	u					2020:01:07:00:05:40.500																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00284035389162562		0.9818864														0										146.7115		NED18-2c-LP-ZFC-DC-13025-1-27	LP-ZFC	g					NED18-2c	u					2020:01:07:00:06:55.90																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00275579743842365		0.981635														0										150.5557		NED18-2c-LP-ZFC-DC-13025-1-28	LP-ZFC	g					NED18-2c	u					2020:01:07:00:07:41.510																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00266118620689655		0.9818807														0										155.5406		NED18-2c-LP-ZFC-DC-13025-1-29	LP-ZFC	g					NED18-2c	u					2020:01:07:00:08:40.340																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00258036334975369		0.9820995														0										160.5806		NED18-2c-LP-ZFC-DC-13025-1-30	LP-ZFC	g					NED18-2c	u					2020:01:07:00:09:41.170																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00251850246305419		0.9818684														0										165.5255		NED18-2c-LP-ZFC-DC-13025-1-31	LP-ZFC	g					NED18-2c	u					2020:01:07:00:10:41.51																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00246272866995074		0.9819015														0										170.5637		NED18-2c-LP-ZFC-DC-13025-1-32	LP-ZFC	g					NED18-2c	u					2020:01:07:00:11:40.831																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00241628256157635		0.981923														0										175.5599		NED18-2c-LP-ZFC-DC-13025-1-33	LP-ZFC	g					NED18-2c	u					2020:01:07:00:12:40.931																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.0023782124137931		0.9814381														0										180.4706		NED18-2c-LP-ZFC-DC-13025-1-34	LP-ZFC	g					NED18-2c	u					2020:01:07:00:13:39.481																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00234115625615764		0.9821406														0										185.5535		NED18-2c-LP-ZFC-DC-13025-1-35	LP-ZFC	g					NED18-2c	u					2020:01:07:00:14:40.421																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00230808236453202		0.9824238														0										190.636		NED18-2c-LP-ZFC-DC-13025-1-36	LP-ZFC	g					NED18-2c	u					2020:01:07:00:15:41.741																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00228256748768473		0.9820731														0										195.4763		NED18-2c-LP-ZFC-DC-13025-1-37	LP-ZFC	g					NED18-2c	u					2020:01:07:00:16:39.311																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00225481655172414		0.9825601														0										200.6574		NED18-2c-LP-ZFC-DC-13025-1-38	LP-ZFC	g					NED18-2c	u					2020:01:07:00:17:40.531																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00223039290640394		0.9825111														0										205.5923		NED18-2c-LP-ZFC-DC-13025-1-39	LP-ZFC	g					NED18-2c	u					2020:01:07:00:18:40.211																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00220827783251231		0.9820572														0										210.6164		NED18-2c-LP-ZFC-DC-13025-1-40	LP-ZFC	g					NED18-2c	u					2020:01:07:00:19:40.861																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00218748532019704		0.981971														0										215.5812		NED18-2c-LP-ZFC-DC-13025-1-41	LP-ZFC	g					NED18-2c	u					2020:01:07:00:20:39.801																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00216499231527094		0.9827151														0										220.5978		NED18-2c-LP-ZFC-DC-13025-1-42	LP-ZFC	g					NED18-2c	u					2020:01:07:00:21:40.922																			
											NED18-2c-LP-ZFC-DC-13025						IRM-BigRed													0.00214894896551724		0.9820859														0										225.4969		NED18-2c-LP-ZFC-DC-13025-1-43	LP-ZFC	g					NED18-2c	u					2020:01:07:00:22:38.952																			
