tab 	measurements
analysts	aniso_s	aniso_type	citations	contribution_id	derived_value	description	dir_csd	dir_dec	dir_inc	display_order	experiment	external_database_ids	files	hyst_charging_mode	hyst_loop	hyst_sweep_rate	instrument_codes	inversion_height	inversion_residuals	magn_b_111	magn_b_111_sigma	magn_b_x	magn_b_x_sigma	magn_b_xyz_sigma	magn_b_y	magn_b_y_sigma	magn_b_z	magn_b_z_sigma	magn_induction	magn_mass	magn_moment	magn_r2_det	magn_uncal	magn_volume	magn_x	magn_x_sigma	magn_xyz_sigma	magn_y	magn_y_sigma	magn_z	magn_z_sigma	meas_duration	meas_field_ac	meas_field_ac_phi	meas_field_ac_theta	meas_field_dc	meas_field_dc_phi	meas_field_dc_theta	meas_freq	meas_n_orient	meas_orient_phi	meas_orient_theta	meas_pos_x	meas_pos_y	meas_pos_z	meas_temp	meas_temp_change	measurement	method_codes	quality	result_type	row_id	sequence	software_packages	specimen	standard	susc_chi_mass	susc_chi_qdr_mass	susc_chi_qdr_volume	susc_chi_volume	timestamp	treat_ac_field	treat_ac_field_dc_off	treat_ac_field_dc_on	treat_ac_field_decay_rate	treat_dc_field	treat_dc_field_ac_off	treat_dc_field_ac_on	treat_dc_field_decay_rate	treat_dc_field_phi	treat_dc_field_theta	treat_mw_integral	treat_mw_power	treat_mw_step	treat_mw_time	treat_step_num	treat_temp	treat_temp_dc_off	treat_temp_dc_on	treat_temp_decay_rate
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-6.911e-2																-1.193e-1										294		IRM-VSM4-LP-HYS-239383-385	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.091e-2																-1.243e-1										294		IRM-VSM4-LP-HYS-239383-386	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.255e-2																-1.293e-1										294		IRM-VSM4-LP-HYS-239383-387	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.422e-2																-1.343e-1										294		IRM-VSM4-LP-HYS-239383-388	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.588e-2																-1.393e-1										294		IRM-VSM4-LP-HYS-239383-389	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.740e-2																-1.443e-1										294		IRM-VSM4-LP-HYS-239383-390	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-7.886e-2																-1.493e-1										294		IRM-VSM4-LP-HYS-239383-391	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.035e-2																-1.543e-1										294		IRM-VSM4-LP-HYS-239383-392	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.177e-2																-1.593e-1										294		IRM-VSM4-LP-HYS-239383-393	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.311e-2																-1.643e-1										294		IRM-VSM4-LP-HYS-239383-394	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.447e-2																-1.693e-1										294		IRM-VSM4-LP-HYS-239383-395	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.578e-2																-1.743e-1										294		IRM-VSM4-LP-HYS-239383-396	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.685e-2																-1.793e-1										294		IRM-VSM4-LP-HYS-239383-397	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.811e-2																-1.843e-1										294		IRM-VSM4-LP-HYS-239383-398	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-8.923e-2																-1.893e-1										294		IRM-VSM4-LP-HYS-239383-399	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.038e-2																-1.943e-1										294		IRM-VSM4-LP-HYS-239383-400	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.148e-2																-1.993e-1										294		IRM-VSM4-LP-HYS-239383-401	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.252e-2																-2.043e-1										294		IRM-VSM4-LP-HYS-239383-402	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.351e-2																-2.093e-1										294		IRM-VSM4-LP-HYS-239383-403	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.445e-2																-2.143e-1										294		IRM-VSM4-LP-HYS-239383-404	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.545e-2																-2.193e-1										294		IRM-VSM4-LP-HYS-239383-405	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.638e-2																-2.243e-1										294		IRM-VSM4-LP-HYS-239383-406	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.721e-2																-2.293e-1										294		IRM-VSM4-LP-HYS-239383-407	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.816e-2																-2.343e-1										294		IRM-VSM4-LP-HYS-239383-408	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.905e-2																-2.393e-1										294		IRM-VSM4-LP-HYS-239383-409	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-9.987e-2																-2.443e-1										294		IRM-VSM4-LP-HYS-239383-410	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.006e-1																-2.493e-1										294		IRM-VSM4-LP-HYS-239383-411	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.014e-1																-2.543e-1										294		IRM-VSM4-LP-HYS-239383-412	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.022e-1																-2.594e-1										294		IRM-VSM4-LP-HYS-239383-413	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.030e-1																-2.644e-1										294		IRM-VSM4-LP-HYS-239383-414	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.037e-1																-2.694e-1										294		IRM-VSM4-LP-HYS-239383-415	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.044e-1																-2.744e-1										294		IRM-VSM4-LP-HYS-239383-416	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.052e-1																-2.794e-1										294		IRM-VSM4-LP-HYS-239383-417	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.059e-1																-2.844e-1										294		IRM-VSM4-LP-HYS-239383-418	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.066e-1																-2.894e-1										294		IRM-VSM4-LP-HYS-239383-419	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.073e-1																-2.944e-1										294		IRM-VSM4-LP-HYS-239383-420	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.080e-1																-2.994e-1										294		IRM-VSM4-LP-HYS-239383-421	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.087e-1																-3.044e-1										294		IRM-VSM4-LP-HYS-239383-422	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.094e-1																-3.094e-1										294		IRM-VSM4-LP-HYS-239383-423	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.100e-1																-3.144e-1										294		IRM-VSM4-LP-HYS-239383-424	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.107e-1																-3.194e-1										294		IRM-VSM4-LP-HYS-239383-425	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.113e-1																-3.244e-1										294		IRM-VSM4-LP-HYS-239383-426	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.119e-1																-3.294e-1										294		IRM-VSM4-LP-HYS-239383-427	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.126e-1																-3.344e-1										294		IRM-VSM4-LP-HYS-239383-428	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.133e-1																-3.394e-1										294		IRM-VSM4-LP-HYS-239383-429	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.139e-1																-3.444e-1										294		IRM-VSM4-LP-HYS-239383-430	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.145e-1																-3.494e-1										294		IRM-VSM4-LP-HYS-239383-431	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.151e-1																-3.544e-1										294		IRM-VSM4-LP-HYS-239383-432	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.157e-1																-3.594e-1										294		IRM-VSM4-LP-HYS-239383-433	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.163e-1																-3.644e-1										294		IRM-VSM4-LP-HYS-239383-434	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.170e-1																-3.694e-1										294		IRM-VSM4-LP-HYS-239383-435	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.175e-1																-3.744e-1										294		IRM-VSM4-LP-HYS-239383-436	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.181e-1																-3.794e-1										294		IRM-VSM4-LP-HYS-239383-437	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.187e-1																-3.844e-1										294		IRM-VSM4-LP-HYS-239383-438	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.194e-1																-3.894e-1										294		IRM-VSM4-LP-HYS-239383-439	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.199e-1																-3.944e-1										294		IRM-VSM4-LP-HYS-239383-440	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.205e-1																-3.994e-1										294		IRM-VSM4-LP-HYS-239383-441	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.210e-1																-4.044e-1										294		IRM-VSM4-LP-HYS-239383-442	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.216e-1																-4.094e-1										294		IRM-VSM4-LP-HYS-239383-443	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.222e-1																-4.144e-1										294		IRM-VSM4-LP-HYS-239383-444	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.228e-1																-4.194e-1										294		IRM-VSM4-LP-HYS-239383-445	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.234e-1																-4.244e-1										294		IRM-VSM4-LP-HYS-239383-446	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.239e-1																-4.294e-1										294		IRM-VSM4-LP-HYS-239383-447	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.245e-1																-4.344e-1										294		IRM-VSM4-LP-HYS-239383-448	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.250e-1																-4.394e-1										294		IRM-VSM4-LP-HYS-239383-449	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.256e-1																-4.444e-1										294		IRM-VSM4-LP-HYS-239383-450	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.262e-1																-4.494e-1										294		IRM-VSM4-LP-HYS-239383-451	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.268e-1																-4.544e-1										294		IRM-VSM4-LP-HYS-239383-452	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.273e-1																-4.594e-1										294		IRM-VSM4-LP-HYS-239383-453	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.279e-1																-4.644e-1										294		IRM-VSM4-LP-HYS-239383-454	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.284e-1																-4.694e-1										294		IRM-VSM4-LP-HYS-239383-455	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.290e-1																-4.744e-1										294		IRM-VSM4-LP-HYS-239383-456	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.296e-1																-4.794e-1										294		IRM-VSM4-LP-HYS-239383-457	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.301e-1																-4.844e-1										294		IRM-VSM4-LP-HYS-239383-458	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.306e-1																-4.894e-1										294		IRM-VSM4-LP-HYS-239383-459	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.312e-1																-4.944e-1										294		IRM-VSM4-LP-HYS-239383-460	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.317e-1																-4.994e-1										294		IRM-VSM4-LP-HYS-239383-461	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.323e-1																-5.044e-1										294		IRM-VSM4-LP-HYS-239383-462	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.328e-1																-5.094e-1										294		IRM-VSM4-LP-HYS-239383-463	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.333e-1																-5.144e-1										294		IRM-VSM4-LP-HYS-239383-464	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.339e-1																-5.194e-1										294		IRM-VSM4-LP-HYS-239383-465	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.344e-1																-5.244e-1										294		IRM-VSM4-LP-HYS-239383-466	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.349e-1																-5.294e-1										294		IRM-VSM4-LP-HYS-239383-467	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.354e-1																-5.344e-1										294		IRM-VSM4-LP-HYS-239383-468	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.360e-1																-5.394e-1										294		IRM-VSM4-LP-HYS-239383-469	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.365e-1																-5.444e-1										294		IRM-VSM4-LP-HYS-239383-470	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.370e-1																-5.494e-1										294		IRM-VSM4-LP-HYS-239383-471	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.376e-1																-5.544e-1										294		IRM-VSM4-LP-HYS-239383-472	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.380e-1																-5.595e-1										294		IRM-VSM4-LP-HYS-239383-473	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.386e-1																-5.645e-1										294		IRM-VSM4-LP-HYS-239383-474	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.392e-1																-5.695e-1										294		IRM-VSM4-LP-HYS-239383-475	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.397e-1																-5.745e-1										294		IRM-VSM4-LP-HYS-239383-476	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.402e-1																-5.795e-1										294		IRM-VSM4-LP-HYS-239383-477	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.407e-1																-5.845e-1										294		IRM-VSM4-LP-HYS-239383-478	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.412e-1																-5.895e-1										294		IRM-VSM4-LP-HYS-239383-479	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.418e-1																-5.945e-1										294		IRM-VSM4-LP-HYS-239383-480	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.423e-1																-5.995e-1										294		IRM-VSM4-LP-HYS-239383-481	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.428e-1																-6.045e-1										294		IRM-VSM4-LP-HYS-239383-482	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.433e-1																-6.095e-1										294		IRM-VSM4-LP-HYS-239383-483	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.438e-1																-6.145e-1										294		IRM-VSM4-LP-HYS-239383-484	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.444e-1																-6.195e-1										294		IRM-VSM4-LP-HYS-239383-485	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.449e-1																-6.245e-1										294		IRM-VSM4-LP-HYS-239383-486	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.454e-1																-6.295e-1										294		IRM-VSM4-LP-HYS-239383-487	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.459e-1																-6.345e-1										294		IRM-VSM4-LP-HYS-239383-488	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.464e-1																-6.395e-1										294		IRM-VSM4-LP-HYS-239383-489	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.469e-1																-6.445e-1										294		IRM-VSM4-LP-HYS-239383-490	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.475e-1																-6.495e-1										294		IRM-VSM4-LP-HYS-239383-491	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.480e-1																-6.545e-1										294		IRM-VSM4-LP-HYS-239383-492	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.485e-1																-6.595e-1										294		IRM-VSM4-LP-HYS-239383-493	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.491e-1																-6.645e-1										294		IRM-VSM4-LP-HYS-239383-494	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.495e-1																-6.695e-1										294		IRM-VSM4-LP-HYS-239383-495	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.500e-1																-6.745e-1										294		IRM-VSM4-LP-HYS-239383-496	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.506e-1																-6.795e-1										294		IRM-VSM4-LP-HYS-239383-497	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.511e-1																-6.845e-1										294		IRM-VSM4-LP-HYS-239383-498	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.515e-1																-6.895e-1										294		IRM-VSM4-LP-HYS-239383-499	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.521e-1																-6.945e-1										294		IRM-VSM4-LP-HYS-239383-500	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.526e-1																-6.995e-1										294		IRM-VSM4-LP-HYS-239383-501	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.531e-1																-7.045e-1										294		IRM-VSM4-LP-HYS-239383-502	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.536e-1																-7.095e-1										294		IRM-VSM4-LP-HYS-239383-503	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.540e-1																-7.145e-1										294		IRM-VSM4-LP-HYS-239383-504	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.546e-1																-7.195e-1										294		IRM-VSM4-LP-HYS-239383-505	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.551e-1																-7.245e-1										294		IRM-VSM4-LP-HYS-239383-506	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.556e-1																-7.295e-1										294		IRM-VSM4-LP-HYS-239383-507	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.561e-1																-7.345e-1										294		IRM-VSM4-LP-HYS-239383-508	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.567e-1																-7.395e-1										294		IRM-VSM4-LP-HYS-239383-509	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.572e-1																-7.445e-1										294		IRM-VSM4-LP-HYS-239383-510	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
											IRM-VSM4-LP-HYS-239383						IRM-VSM4													-1.576e-1																-7.495e-1										294		IRM-VSM4-LP-HYS-239383-511	LP-HYS	g					TH1-2-r	u					2024:06:07:14:25:13.00																			
